cliente_id,codigo_cliente,segmento,ciudad,pais,edad,ingreso_mensual,fecha_alta,estatus
1574,CLI-001574,Nomina,Cali,Mexico,27,69411,2022-02-08,Activo
1575,CLI-001575,Nomina,Bogota,Mexico,58,80320,2026-08-10,Activo
1576,CLI-001576,Premium,Puebla,Mexico,41,94393,2024-06-22,Inactivo
1577,CLI-001577,Pyme,Monterrey,Mexico,47,80218,2024-03-17,Activo
1578,CLI-001578,Premium,Monterrey,Mexico,36,78695,2021-04-21,Activo
1579,CLI-001579,Pyme,Bogota,Mexico,35,92076,2023-06-11,Activo
1580,CLI-001580,Empresarial,Bogota,Mexico,22,33354,2026-01-03,Activo
1581,CLI-001581,Pyme,Cali,Mexico,31,38372,2025-01-19,Inactivo
1582,CLI-001582,Premium,Guadalajara,Mexico,20,37217,2023-03-12,Activo
1583,CLI-001583,Pyme,CDMX,Colombia,31,15564,2026-02-26,Activo
1584,CLI-001584,Digital,Puebla,Mexico,63,70009,2025-05-03,Inactivo
1585,CLI-001585,Empresarial,Bogota,Mexico,40,14888,2024-08-19,Activo
1586,CLI-001586,Empresarial,Bogota,Colombia,37,96224,2026-03-30,Inactivo
1587,CLI-001587,Digital,Puebla,Mexico,62,31117,2023-02-06,Inactivo
1588,CLI-001588,Empresarial,Puebla,Mexico,28,31488,2025-01-05,Activo
1589,CLI-001589,Empresarial,Guadalajara,Colombia,36,50563,2022-07-05,Activo
1590,CLI-001590,Digital,Medellin,Mexico,50,62416,2021-09-10,Activo
1591,CLI-001591,Pyme,Puebla,Mexico,38,19679,2025-03-18,Activo
1592,CLI-001592,Empresarial,Monterrey,Mexico,20,37215,2026-04-29,Activo
1593,CLI-001593,Digital,Medellin,Mexico,48,37588,2024-07-17,Inactivo
1594,CLI-001594,Nomina,Monterrey,Mexico,39,49575,2022-08-10,Activo
1595,CLI-001595,Digital,Bogota,Mexico,21,84706,2021-05-17,Activo
1596,CLI-001596,Premium,Monterrey,Mexico,64,41227,2025-01-28,Activo
1597,CLI-001597,Digital,CDMX,Mexico,27,39646,2024-04-23,Inactivo
1598,CLI-001598,Nomina,Cali,Mexico,42,29125,2021-08-18,Activo
1599,CLI-001599,Digital,Medellin,Mexico,29,97292,2023-07-20,Activo
1600,CLI-001600,Nomina,Medellin,Colombia,38,44766,2022-07-24,Activo
1601,CLI-001601,Premium,Monterrey,Mexico,24,87628,2021-06-01,Inactivo
1602,CLI-001602,Pyme,Queretaro,Mexico,58,52535,2024-02-19,Inactivo
1603,CLI-001603,Premium,Cali,Mexico,32,55940,2024-11-04,Activo
1604,CLI-001604,Nomina,Cali,Mexico,49,95682,2024-06-05,Activo
1605,CLI-001605,Digital,Guadalajara,Mexico,64,61961,2022-08-31,Inactivo
1606,CLI-001606,Pyme,Guadalajara,Mexico,41,16187,2024-08-24,Activo
1607,CLI-001607,Empresarial,Bogota,Mexico,58,84528,2025-10-16,Activo
1608,CLI-001608,Empresarial,Guadalajara,Colombia,61,37045,2025-01-26,Inactivo
1609,CLI-001609,Pyme,Puebla,Mexico,47,97074,2022-04-24,Inactivo
1610,CLI-001610,Premium,CDMX,Mexico,34,90814,2025-10-20,Activo
1611,CLI-001611,Empresarial,CDMX,Mexico,50,86036,2021-03-22,Inactivo
1612,CLI-001612,Nomina,Puebla,Mexico,52,18888,2022-06-03,Activo
1613,CLI-001613,Premium,CDMX,Mexico,52,34367,2024-06-29,Inactivo
1614,CLI-001614,Digital,Monterrey,Colombia,43,66467,2024-04-29,Activo
1615,CLI-001615,Nomina,Monterrey,Colombia,53,18061,2025-10-01,Activo
1616,CLI-001616,Pyme,Cali,Colombia,29,16741,2023-02-27,Activo
1617,CLI-001617,Empresarial,Puebla,Mexico,31,34576,2024-03-28,Inactivo
1618,CLI-001618,Digital,Queretaro,Mexico,54,21322,2025-02-04,Activo
1619,CLI-001619,Pyme,Monterrey,Mexico,62,22247,2023-03-16,Activo
1620,CLI-001620,Premium,Monterrey,Colombia,51,21187,2025-01-27,Activo
1621,CLI-001621,Digital,CDMX,Mexico,33,60581,2025-04-03,Activo
1622,CLI-001622,Digital,Cali,Mexico,47,23337,2024-10-15,Activo
1623,CLI-001623,Empresarial,Monterrey,Mexico,58,51672,2025-09-30,Activo
1624,CLI-001624,Nomina,Cali,Mexico,62,38813,2024-12-24,Activo
1625,CLI-001625,Pyme,Medellin,Colombia,49,40085,2024-02-28,Inactivo
1626,CLI-001626,Empresarial,Medellin,Colombia,55,55171,2025-06-04,Activo
1627,CLI-001627,Digital,Puebla,Mexico,34,14048,2023-08-24,Activo
1628,CLI-001628,Digital,Medellin,Colombia,22,59003,2025-04-26,Activo
1629,CLI-001629,Digital,Bogota,Mexico,31,70067,2024-03-05,Activo
1630,CLI-001630,Digital,Queretaro,Mexico,28,82762,2026-04-29,Inactivo
1631,CLI-001631,Premium,CDMX,Mexico,46,60314,2024-02-18,Activo
1632,CLI-001632,Digital,Monterrey,Mexico,28,18477,2026-03-21,Activo
1633,CLI-001633,Premium,Guadalajara,Mexico,45,60354,2021-12-16,Activo
1634,CLI-001634,Empresarial,Medellin,Mexico,56,63297,2024-03-05,Activo
1635,CLI-001635,Digital,Queretaro,Mexico,27,53656,2023-11-10,Inactivo
1636,CLI-001636,Pyme,Medellin,Mexico,32,58514,2024-12-25,Activo
1637,CLI-001637,Empresarial,Cali,Mexico,34,95692,2024-02-05,Activo
1638,CLI-001638,Nomina,Puebla,Mexico,61,47888,2023-03-08,Activo
1639,CLI-001639,Nomina,Medellin,Colombia,29,53160,2024-12-02,Activo
1640,CLI-001640,Nomina,Monterrey,Mexico,45,21914,2025-10-26,Inactivo
1641,CLI-001641,Digital,Medellin,Mexico,27,94104,2021-04-20,Activo
1642,CLI-001642,Digital,Medellin,Mexico,61,50478,2021-12-26,Activo
1643,CLI-001643,Nomina,Monterrey,Mexico,53,48474,2024-05-06,Activo
1644,CLI-001644,Premium,Medellin,Mexico,63,39825,2022-04-07,Inactivo
1645,CLI-001645,Digital,CDMX,Colombia,29,72501,2025-01-22,Activo
1646,CLI-001646,Pyme,Medellin,Mexico,45,25951,2025-07-01,Activo
1647,CLI-001647,Empresarial,CDMX,Mexico,34,51171,2022-09-22,Activo
1648,CLI-001648,Empresarial,CDMX,Mexico,50,89800,2024-01-03,Activo
1649,CLI-001649,Digital,Puebla,Mexico,48,32844,2024-08-26,Inactivo
1650,CLI-001650,Nomina,Guadalajara,Colombia,34,77772,2024-05-29,Activo
1651,CLI-001651,Nomina,Monterrey,Mexico,23,30070,2023-07-16,Inactivo
1652,CLI-001652,Pyme,Queretaro,Mexico,20,77489,2026-04-20,Inactivo
1653,CLI-001653,Digital,Monterrey,Colombia,60,48126,2021-10-30,Activo
1654,CLI-001654,Premium,Puebla,Mexico,50,71365,2025-04-11,Activo
1655,CLI-001655,Nomina,CDMX,Mexico,37,51772,2026-05-30,Activo
1656,CLI-001656,Empresarial,Queretaro,Mexico,39,10888,2023-11-30,Inactivo
1657,CLI-001657,Digital,Puebla,Mexico,48,74099,2023-07-31,Inactivo
1658,CLI-001658,Digital,Queretaro,Colombia,58,15896,2021-08-16,Activo
1659,CLI-001659,Empresarial,Medellin,Colombia,39,32918,2024-03-15,Inactivo
1660,CLI-001660,Digital,Bogota,Mexico,49,38583,2023-10-14,Activo
1661,CLI-001661,Empresarial,Puebla,Mexico,45,8572,2022-02-20,Activo
1662,CLI-001662,Pyme,Puebla,Mexico,30,68708,2024-11-19,Activo
1663,CLI-001663,Digital,Medellin,Mexico,35,87228,2021-12-04,Activo
1664,CLI-001664,Digital,Guadalajara,Mexico,21,62173,2022-01-18,Inactivo
1665,CLI-001665,Premium,Cali,Mexico,34,28709,2025-07-13,Activo
1666,CLI-001666,Premium,Monterrey,Colombia,29,39981,2025-12-03,Inactivo
1667,CLI-001667,Premium,Medellin,Mexico,39,74955,2022-08-16,Activo
1668,CLI-001668,Premium,Puebla,Mexico,37,81305,2026-03-02,Activo
1669,CLI-001669,Empresarial,Bogota,Mexico,54,18832,2023-12-30,Activo
1670,CLI-001670,Digital,Monterrey,Mexico,64,79981,2024-09-14,Activo
1671,CLI-001671,Nomina,Puebla,Mexico,56,44028,2021-12-24,Activo
1672,CLI-001672,Empresarial,Medellin,Mexico,58,35062,2021-03-14,Activo
1673,CLI-001673,Digital,Puebla,Mexico,62,32724,2023-02-17,Activo
1674,CLI-001674,Nomina,Guadalajara,Mexico,25,22018,2022-11-13,Inactivo
1675,CLI-001675,Nomina,Medellin,Colombia,49,41453,2024-05-27,Activo
1676,CLI-001676,Nomina,Cali,Colombia,53,80929,2025-09-05,Inactivo
1677,CLI-001677,Nomina,Guadalajara,Mexico,33,64278,2021-09-12,Activo
1678,CLI-001678,Pyme,Medellin,Mexico,59,11080,2021-11-24,Inactivo
1679,CLI-001679,Nomina,Puebla,Mexico,43,22236,2026-08-05,Inactivo
1680,CLI-001680,Nomina,Cali,Mexico,41,96503,2021-12-26,Activo
1681,CLI-001681,Nomina,Queretaro,Mexico,34,50254,2021-09-24,Activo
1682,CLI-001682,Digital,Monterrey,Mexico,52,51001,2022-07-29,Inactivo
1683,CLI-001683,Nomina,Guadalajara,Mexico,62,28300,2026-03-23,Activo
1684,CLI-001684,Premium,Cali,Mexico,30,24616,2023-01-24,Activo
1685,CLI-001685,Empresarial,Bogota,Mexico,45,87522,2022-07-07,Activo
1686,CLI-001686,Premium,Bogota,Mexico,62,11080,2021-09-17,Activo
1687,CLI-001687,Nomina,Guadalajara,Mexico,26,11070,2022-04-28,Activo
1688,CLI-001688,Pyme,Queretaro,Mexico,35,64584,2022-03-15,Activo
1689,CLI-001689,Premium,Guadalajara,Mexico,44,18604,2025-02-22,Inactivo
1690,CLI-001690,Empresarial,Monterrey,Colombia,31,80629,2024-01-03,Activo
1691,CLI-001691,Digital,Bogota,Mexico,43,13681,2024-09-03,Activo
1692,CLI-001692,Empresarial,Guadalajara,Mexico,40,18002,2023-08-30,Activo
1693,CLI-001693,Empresarial,Monterrey,Mexico,64,15467,2021-12-05,Activo
1694,CLI-001694,Pyme,Cali,Colombia,28,83601,2025-06-17,Activo
1695,CLI-001695,Digital,Monterrey,Mexico,26,85393,2023-10-19,Inactivo
1696,CLI-001696,Pyme,Guadalajara,Colombia,43,41702,2026-02-15,Activo
1697,CLI-001697,Digital,Queretaro,Colombia,53,21685,2021-07-07,Activo
1698,CLI-001698,Empresarial,Monterrey,Colombia,62,34685,2021-09-28,Inactivo
1699,CLI-001699,Empresarial,Puebla,Mexico,62,8032,2025-04-19,Activo
1700,CLI-001700,Pyme,Cali,Mexico,63,13330,2024-06-05,Activo
1701,CLI-001701,Empresarial,Medellin,Colombia,62,29822,2022-05-15,Activo
1702,CLI-001702,Pyme,Guadalajara,Colombia,23,94702,2025-02-28,Inactivo
1703,CLI-001703,Nomina,Bogota,Colombia,26,47904,2022-12-29,Inactivo
1704,CLI-001704,Nomina,CDMX,Mexico,24,64569,2024-02-04,Activo
1705,CLI-001705,Pyme,CDMX,Colombia,40,14336,2021-04-25,Inactivo
1706,CLI-001706,Pyme,Monterrey,Colombia,37,88201,2026-01-21,Activo
1707,CLI-001707,Premium,Cali,Mexico,55,76261,2025-06-11,Activo
1708,CLI-001708,Empresarial,Queretaro,Mexico,36,86243,2023-01-13,Inactivo
1709,CLI-001709,Empresarial,Puebla,Mexico,58,33218,2022-09-16,Activo
1710,CLI-001710,Pyme,Queretaro,Mexico,57,96478,2026-03-21,Activo
1711,CLI-001711,Empresarial,Guadalajara,Mexico,46,67907,2026-02-08,Inactivo
1712,CLI-001712,Digital,Queretaro,Colombia,36,54707,2021-08-10,Activo
1713,CLI-001713,Digital,Queretaro,Colombia,62,59806,2026-01-12,Inactivo
1714,CLI-001714,Pyme,Bogota,Colombia,38,43437,2022-08-07,Activo
1715,CLI-001715,Digital,Medellin,Mexico,43,92618,2022-03-22,Activo
1716,CLI-001716,Digital,Bogota,Mexico,45,10173,2021-06-30,Activo
1717,CLI-001717,Empresarial,Medellin,Colombia,58,30816,2022-03-12,Activo
1718,CLI-001718,Empresarial,Guadalajara,Mexico,22,49238,2021-04-01,Activo
1719,CLI-001719,Digital,Guadalajara,Colombia,44,36969,2024-06-23,Activo
1720,CLI-001720,Empresarial,Medellin,Colombia,35,63476,2022-08-16,Inactivo
1721,CLI-001721,Pyme,Medellin,Mexico,52,65551,2024-12-17,Activo
1722,CLI-001722,Nomina,Puebla,Mexico,51,39553,2022-04-06,Inactivo
1723,CLI-001723,Digital,Cali,Mexico,25,60366,2021-09-12,Activo
1724,CLI-001724,Premium,Medellin,Mexico,37,70607,2025-08-02,Activo
1725,CLI-001725,Premium,Cali,Mexico,31,72430,2023-10-04,Activo
1726,CLI-001726,Empresarial,CDMX,Colombia,56,87871,2025-01-24,Activo
1727,CLI-001727,Nomina,Cali,Mexico,21,57319,2023-01-07,Activo
1728,CLI-001728,Premium,Medellin,Colombia,31,28325,2023-02-16,Activo
1729,CLI-001729,Nomina,Guadalajara,Mexico,47,83414,2024-05-27,Activo
1730,CLI-001730,Premium,Puebla,Colombia,46,64453,2021-10-22,Inactivo
1731,CLI-001731,Digital,Bogota,Colombia,56,31720,2024-08-24,Inactivo
1732,CLI-001732,Empresarial,Monterrey,Mexico,63,20104,2021-12-19,Inactivo
1733,CLI-001733,Pyme,Queretaro,Mexico,64,78580,2023-11-24,Activo
1734,CLI-001734,Pyme,Medellin,Mexico,52,72581,2023-02-22,Activo
1735,CLI-001735,Empresarial,Puebla,Mexico,22,63693,2023-12-14,Activo
1736,CLI-001736,Empresarial,Guadalajara,Mexico,45,13179,2024-10-08,Inactivo
1737,CLI-001737,Nomina,Bogota,Mexico,52,59278,2021-06-27,Activo
1738,CLI-001738,Digital,Puebla,Colombia,62,96759,2025-06-30,Activo
1739,CLI-001739,Premium,Bogota,Mexico,45,86837,2021-06-29,Activo
1740,CLI-001740,Premium,Bogota,Mexico,20,62863,2022-10-10,Activo
1741,CLI-001741,Nomina,Cali,Mexico,43,73734,2022-08-30,Activo
1742,CLI-001742,Digital,Medellin,Mexico,28,66447,2023-12-19,Activo
1743,CLI-001743,Nomina,Cali,Mexico,62,42871,2024-06-10,Activo
1744,CLI-001744,Nomina,Monterrey,Mexico,35,71654,2021-11-10,Activo
1745,CLI-001745,Nomina,Puebla,Mexico,64,64971,2024-10-24,Inactivo
1746,CLI-001746,Premium,CDMX,Mexico,64,13323,2024-08-18,Activo
1747,CLI-001747,Empresarial,Queretaro,Mexico,37,10489,2021-09-19,Activo
1748,CLI-001748,Empresarial,Cali,Mexico,47,24361,2025-06-24,Activo
1749,CLI-001749,Empresarial,Cali,Mexico,45,88229,2022-10-22,Inactivo
1750,CLI-001750,Nomina,Guadalajara,Colombia,21,11490,2023-09-24,Inactivo
1751,CLI-001751,Empresarial,Medellin,Mexico,33,39415,2025-09-08,Activo
1752,CLI-001752,Empresarial,Puebla,Mexico,64,90800,2021-07-16,Inactivo
1753,CLI-001753,Premium,Puebla,Mexico,25,57902,2024-10-27,Activo
1754,CLI-001754,Pyme,Medellin,Mexico,38,40249,2021-08-27,Inactivo
1755,CLI-001755,Empresarial,Cali,Colombia,57,16890,2023-10-30,Activo
1756,CLI-001756,Pyme,Queretaro,Mexico,43,43477,2023-09-07,Activo
1757,CLI-001757,Pyme,Puebla,Mexico,62,46369,2024-04-16,Activo
1758,CLI-001758,Nomina,CDMX,Mexico,47,35531,2021-03-29,Inactivo
1759,CLI-001759,Digital,Bogota,Mexico,21,93210,2024-12-28,Activo
1760,CLI-001760,Empresarial,Queretaro,Mexico,53,56086,2026-06-01,Activo
1761,CLI-001761,Nomina,Cali,Mexico,57,86633,2022-08-18,Activo
1762,CLI-001762,Nomina,Monterrey,Mexico,60,16879,2021-06-22,Inactivo
1763,CLI-001763,Digital,CDMX,Mexico,29,65638,2026-08-03,Inactivo
1764,CLI-001764,Pyme,Bogota,Colombia,20,29635,2022-03-21,Inactivo
1765,CLI-001765,Empresarial,Cali,Colombia,36,83401,2026-06-06,Activo
1766,CLI-001766,Pyme,Bogota,Colombia,39,59349,2021-12-11,Activo
1767,CLI-001767,Pyme,Cali,Colombia,32,70125,2024-05-25,Activo
1768,CLI-001768,Pyme,Cali,Colombia,41,62012,2023-03-30,Activo
1769,CLI-001769,Digital,Puebla,Mexico,30,65384,2026-01-16,Inactivo
1770,CLI-001770,Premium,Guadalajara,Mexico,62,31085,2022-12-12,Inactivo
1771,CLI-001771,Pyme,Queretaro,Mexico,45,17764,2026-01-08,Inactivo
1772,CLI-001772,Empresarial,Cali,Mexico,42,19440,2021-03-22,Activo
1773,CLI-001773,Nomina,Guadalajara,Colombia,28,76629,2022-04-05,Activo
1774,CLI-001774,Digital,Puebla,Mexico,46,11695,2021-07-24,Inactivo
1775,CLI-001775,Nomina,Guadalajara,Mexico,45,93373,2024-10-21,Inactivo
1776,CLI-001776,Empresarial,Monterrey,Mexico,48,43218,2025-11-01,Activo
1777,CLI-001777,Nomina,Guadalajara,Mexico,49,47498,2021-11-26,Activo
1778,CLI-001778,Pyme,Queretaro,Mexico,26,94776,2026-05-13,Activo
1779,CLI-001779,Premium,Queretaro,Mexico,27,91952,2024-08-24,Activo
1780,CLI-001780,Nomina,Guadalajara,Mexico,45,81234,2022-06-19,Activo
1781,CLI-001781,Pyme,Bogota,Mexico,23,66398,2021-09-08,Inactivo
1782,CLI-001782,Digital,Monterrey,Mexico,40,75326,2022-12-08,Activo
1783,CLI-001783,Pyme,Cali,Mexico,61,21782,2023-09-27,Activo
1784,CLI-001784,Nomina,Bogota,Mexico,63,97923,2021-11-05,Activo
1785,CLI-001785,Nomina,Medellin,Mexico,40,71962,2023-09-17,Activo
1786,CLI-001786,Premium,Medellin,Mexico,62,45903,2024-05-21,Activo
1787,CLI-001787,Premium,Puebla,Mexico,34,43899,2022-09-18,Activo
1788,CLI-001788,Pyme,Guadalajara,Mexico,59,67339,2023-04-15,Inactivo
1789,CLI-001789,Premium,Medellin,Mexico,48,27216,2025-11-25,Activo
1790,CLI-001790,Digital,Monterrey,Colombia,54,64124,2026-05-25,Activo
1791,CLI-001791,Premium,Guadalajara,Mexico,43,24228,2024-04-01,Activo
1792,CLI-001792,Pyme,Bogota,Mexico,53,58703,2025-10-27,Activo
1793,CLI-001793,Digital,Guadalajara,Mexico,41,86123,2025-12-16,Inactivo
1794,CLI-001794,Pyme,Cali,Mexico,53,86832,2022-12-21,Inactivo
1795,CLI-001795,Nomina,CDMX,Colombia,22,84734,2024-12-16,Inactivo
1796,CLI-001796,Pyme,Guadalajara,Mexico,57,40665,2021-09-11,Activo
1797,CLI-001797,Empresarial,Puebla,Colombia,33,17135,2023-08-07,Inactivo
1798,CLI-001798,Nomina,Puebla,Mexico,47,22245,2023-08-26,Activo
1799,CLI-001799,Empresarial,Bogota,Colombia,63,67748,2025-11-14,Activo
1800,CLI-001800,Digital,Guadalajara,Mexico,37,23341,2026-07-26,Activo
1801,CLI-001801,Empresarial,Cali,Mexico,28,88459,2021-05-12,Inactivo
1802,CLI-001802,Premium,Cali,Colombia,59,14200,2025-12-08,Activo
1803,CLI-001803,Pyme,Guadalajara,Colombia,55,68201,2021-05-29,Activo
1804,CLI-001804,Digital,Cali,Mexico,47,79939,2026-08-03,Inactivo
1805,CLI-001805,Premium,Guadalajara,Colombia,28,33222,2023-10-29,Inactivo
1806,CLI-001806,Premium,Cali,Mexico,30,35597,2024-03-20,Activo
1807,CLI-001807,Nomina,Bogota,Colombia,40,15222,2023-08-28,Activo
1808,CLI-001808,Empresarial,Queretaro,Colombia,20,42260,2021-09-20,Activo
1809,CLI-001809,Nomina,Bogota,Mexico,35,80283,2021-12-31,Inactivo
1810,CLI-001810,Premium,Monterrey,Colombia,52,57714,2023-12-31,Activo
1811,CLI-001811,Empresarial,Cali,Mexico,49,36675,2023-11-21,Activo
1812,CLI-001812,Empresarial,Medellin,Mexico,23,41605,2025-10-30,Inactivo
1813,CLI-001813,Digital,Medellin,Mexico,20,80629,2021-11-28,Activo
1814,CLI-001814,Nomina,Bogota,Colombia,40,86606,2022-05-15,Activo
1815,CLI-001815,Nomina,Bogota,Mexico,53,15304,2026-03-04,Inactivo
1816,CLI-001816,Nomina,Medellin,Mexico,22,15147,2024-12-02,Activo
1817,CLI-001817,Premium,Guadalajara,Colombia,47,24746,2025-02-04,Activo
1818,CLI-001818,Empresarial,CDMX,Mexico,20,23827,2025-08-04,Activo
1819,CLI-001819,Premium,Cali,Mexico,51,14820,2025-08-25,Activo
1820,CLI-001820,Empresarial,Guadalajara,Mexico,46,62140,2023-11-25,Activo
1821,CLI-001821,Premium,Medellin,Colombia,43,66936,2021-05-16,Activo
1822,CLI-001822,Digital,CDMX,Mexico,35,73962,2023-04-13,Inactivo
1823,CLI-001823,Nomina,Medellin,Colombia,20,74984,2026-03-11,Activo
1824,CLI-001824,Empresarial,Monterrey,Mexico,50,13929,2025-03-28,Inactivo
1825,CLI-001825,Premium,Bogota,Mexico,42,76707,2024-12-16,Inactivo
1826,CLI-001826,Nomina,Queretaro,Mexico,35,49845,2024-02-23,Inactivo
1827,CLI-001827,Empresarial,Cali,Mexico,60,48696,2025-11-23,Inactivo
1828,CLI-001828,Premium,CDMX,Mexico,34,97079,2023-03-19,Activo
1829,CLI-001829,Nomina,Medellin,Mexico,27,61364,2025-09-01,Activo
1830,CLI-001830,Pyme,Guadalajara,Mexico,20,43301,2025-01-04,Inactivo
1831,CLI-001831,Premium,Guadalajara,Mexico,52,46957,2021-06-27,Activo
1832,CLI-001832,Empresarial,CDMX,Colombia,23,37095,2024-01-24,Activo
1833,CLI-001833,Pyme,Cali,Colombia,38,9167,2024-12-26,Activo
1834,CLI-001834,Digital,Bogota,Mexico,25,19649,2025-02-17,Activo
1835,CLI-001835,Empresarial,Medellin,Mexico,63,13681,2024-03-23,Activo
1836,CLI-001836,Pyme,Monterrey,Mexico,59,36128,2021-08-29,Inactivo
1837,CLI-001837,Digital,Queretaro,Mexico,34,25494,2025-12-23,Activo
1838,CLI-001838,Digital,Cali,Mexico,46,29332,2022-03-09,Activo
1839,CLI-001839,Premium,CDMX,Mexico,24,75517,2023-04-05,Activo
1840,CLI-001840,Premium,Queretaro,Colombia,63,31941,2024-03-19,Inactivo
1841,CLI-001841,Digital,Monterrey,Mexico,58,13312,2025-04-28,Activo
1842,CLI-001842,Pyme,Medellin,Mexico,26,32548,2024-12-02,Inactivo
1843,CLI-001843,Digital,Queretaro,Colombia,49,94195,2023-05-27,Activo
1844,CLI-001844,Digital,Bogota,Mexico,55,33421,2022-05-06,Activo
1845,CLI-001845,Empresarial,CDMX,Mexico,26,10276,2023-02-08,Inactivo
1846,CLI-001846,Nomina,Puebla,Colombia,26,64330,2023-08-20,Activo
1847,CLI-001847,Digital,CDMX,Mexico,32,71567,2024-03-11,Activo
1848,CLI-001848,Nomina,Cali,Mexico,59,57732,2024-08-27,Activo
1849,CLI-001849,Digital,Queretaro,Mexico,49,43598,2024-11-19,Inactivo
1850,CLI-001850,Nomina,Monterrey,Mexico,45,87493,2026-05-15,Activo
1851,CLI-001851,Nomina,CDMX,Mexico,26,55050,2021-07-11,Activo
1852,CLI-001852,Digital,Cali,Mexico,38,75577,2023-12-24,Activo
1853,CLI-001853,Premium,Bogota,Mexico,26,82056,2022-03-20,Activo
1854,CLI-001854,Nomina,Cali,Mexico,30,66028,2023-08-15,Activo
1855,CLI-001855,Empresarial,Guadalajara,Mexico,29,28940,2025-11-02,Inactivo
1856,CLI-001856,Premium,Monterrey,Colombia,50,9733,2022-06-25,Activo
1857,CLI-001857,Digital,Bogota,Mexico,21,61070,2025-07-13,Activo
1858,CLI-001858,Nomina,Bogota,Mexico,36,88872,2025-10-10,Activo
1859,CLI-001859,Premium,Cali,Colombia,32,58064,2023-11-17,Activo
1860,CLI-001860,Pyme,Queretaro,Mexico,34,31431,2026-01-08,Activo
1861,CLI-001861,Nomina,Queretaro,Mexico,43,44512,2025-08-30,Activo
1862,CLI-001862,Empresarial,Bogota,Colombia,29,59319,2022-08-01,Inactivo
1863,CLI-001863,Digital,Cali,Colombia,36,12893,2023-03-31,Activo
1864,CLI-001864,Empresarial,Monterrey,Mexico,33,27478,2025-09-07,Activo
1865,CLI-001865,Premium,Bogota,Colombia,40,43168,2022-07-19,Inactivo
1866,CLI-001866,Premium,Queretaro,Colombia,50,92404,2026-04-01,Activo
1867,CLI-001867,Nomina,CDMX,Mexico,20,32681,2026-09-03,Activo
1868,CLI-001868,Digital,Cali,Mexico,36,66119,2021-05-11,Activo
1869,CLI-001869,Pyme,Monterrey,Mexico,33,11149,2026-01-06,Activo
1870,CLI-001870,Premium,Cali,Colombia,61,18829,2023-03-10,Inactivo
1871,CLI-001871,Digital,Cali,Colombia,27,18133,2022-09-15,Activo
1872,CLI-001872,Empresarial,Bogota,Mexico,21,58691,2026-04-30,Activo
1873,CLI-001873,Pyme,Puebla,Mexico,21,46924,2024-02-15,Activo
1874,CLI-001874,Nomina,Cali,Mexico,63,86874,2022-10-15,Activo
1875,CLI-001875,Pyme,Monterrey,Mexico,63,24926,2022-11-24,Inactivo
1876,CLI-001876,Empresarial,CDMX,Mexico,58,58305,2022-10-29,Inactivo
1877,CLI-001877,Digital,Bogota,Mexico,23,41057,2022-03-07,Activo
1878,CLI-001878,Pyme,Cali,Colombia,44,36864,2023-03-05,Activo
1879,CLI-001879,Premium,Monterrey,Colombia,54,21287,2022-12-28,Inactivo
1880,CLI-001880,Digital,Puebla,Colombia,23,30788,2025-12-02,Inactivo
1881,CLI-001881,Digital,Puebla,Mexico,50,88077,2024-10-17,Inactivo
1882,CLI-001882,Empresarial,Guadalajara,Mexico,48,75031,2022-01-05,Activo
1883,CLI-001883,Empresarial,Medellin,Colombia,37,82110,2021-11-07,Inactivo
1884,CLI-001884,Premium,Queretaro,Mexico,31,57540,2021-07-07,Activo
1885,CLI-001885,Digital,Medellin,Mexico,34,83282,2024-08-18,Inactivo
1886,CLI-001886,Premium,Medellin,Mexico,35,44720,2022-07-23,Activo
1887,CLI-001887,Digital,Puebla,Colombia,60,24950,2026-09-02,Inactivo
1888,CLI-001888,Premium,CDMX,Mexico,23,93510,2025-05-08,Activo
1889,CLI-001889,Empresarial,Queretaro,Mexico,56,10116,2026-07-03,Activo
1890,CLI-001890,Nomina,Medellin,Mexico,31,93591,2024-05-13,Activo
1891,CLI-001891,Premium,Bogota,Mexico,37,26760,2024-04-29,Activo
1892,CLI-001892,Premium,Queretaro,Mexico,42,10837,2024-12-03,Activo
1893,CLI-001893,Digital,Medellin,Mexico,44,16821,2022-11-26,Activo
1894,CLI-001894,Pyme,Cali,Mexico,21,11480,2024-01-03,Inactivo
1895,CLI-001895,Premium,Queretaro,Mexico,52,72405,2021-08-16,Activo
1896,CLI-001896,Digital,Guadalajara,Colombia,21,35883,2022-06-02,Inactivo
1897,CLI-001897,Pyme,Puebla,Mexico,25,85645,2022-05-26,Inactivo
1898,CLI-001898,Premium,Queretaro,Mexico,51,42936,2021-08-11,Activo
1899,CLI-001899,Nomina,Queretaro,Mexico,42,89204,2025-01-25,Activo
